class,method,returnType,parameters
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,getWeblogPermissionIncludingPending,org.apache.roller.weblogger.pojos.WeblogPermission,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,grantWeblogPermission,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.User;java.util.List<java.lang.String>
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,grantWeblogPermissionPending,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.User;java.util.List<java.lang.String>
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,confirmWeblogPermission,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,declineWeblogPermission,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,revokeWeblogPermission,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.User;java.util.List<java.lang.String>
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,getWeblogPermissions,java.util.List<org.apache.roller.weblogger.pojos.WeblogPermission>,org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,getWeblogPermissions,java.util.List<org.apache.roller.weblogger.pojos.WeblogPermission>,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,getWeblogPermissionsIncludingPending,java.util.List<org.apache.roller.weblogger.pojos.WeblogPermission>,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,getPendingWeblogPermissions,java.util.List<org.apache.roller.weblogger.pojos.WeblogPermission>,org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,getPendingWeblogPermissions,java.util.List<org.apache.roller.weblogger.pojos.WeblogPermission>,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,hasRole,boolean,java.lang.String;org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,getRoles,java.util.List<java.lang.String>,org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,grantRole,void,java.lang.String;org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAUserManagerImpl,revokeRole,void,java.lang.String;org.apache.roller.weblogger.pojos.User
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,saveWeblogCategory,void,org.apache.roller.weblogger.pojos.WeblogCategory
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,removeWeblogCategory,void,org.apache.roller.weblogger.pojos.WeblogCategory
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,moveWeblogCategoryContents,void,org.apache.roller.weblogger.pojos.WeblogCategory;org.apache.roller.weblogger.pojos.WeblogCategory
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,saveComment,void,org.apache.roller.weblogger.pojos.WeblogEntryComment
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,removeComment,void,org.apache.roller.weblogger.pojos.WeblogEntryComment
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,saveWeblogEntry,void,org.apache.roller.weblogger.pojos.WeblogEntry
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,removeWeblogEntry,void,org.apache.roller.weblogger.pojos.WeblogEntry
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getNextPrevEntries,java.util.List<org.apache.roller.weblogger.pojos.WeblogEntry>,org.apache.roller.weblogger.pojos.WeblogEntry;java.lang.String;java.lang.String;int;boolean
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogCategories,java.util.List<org.apache.roller.weblogger.pojos.WeblogCategory>,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogEntries,java.util.List<org.apache.roller.weblogger.pojos.WeblogEntry>,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogEntriesPinnedToMain,java.util.List<org.apache.roller.weblogger.pojos.WeblogEntry>,java.lang.Integer
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,removeWeblogEntryAttribute,void,java.lang.String;org.apache.roller.weblogger.pojos.WeblogEntry
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,removeWeblogEntryTag,void,org.apache.roller.weblogger.pojos.WeblogEntryTag
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogEntryByAnchor,org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,createAnchor,java.lang.String,org.apache.roller.weblogger.pojos.WeblogEntry
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,isDuplicateWeblogCategoryName,boolean,org.apache.roller.weblogger.pojos.WeblogCategory
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,isWeblogCategoryInUse,boolean,org.apache.roller.weblogger.pojos.WeblogCategory
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getComments,java.util.List<org.apache.roller.weblogger.pojos.WeblogEntryComment>,org.apache.roller.weblogger.pojos.CommentSearchCriteria
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,removeMatchingComments,int,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.WeblogEntry;java.lang.String;java.util.Date;java.util.Date;org.apache.roller.weblogger.pojos.WeblogEntryComment.ApprovalStatus
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogCategory,org.apache.roller.weblogger.pojos.WeblogCategory,java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogCategoryByName,org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getComment,org.apache.roller.weblogger.pojos.WeblogEntryComment,java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntry,java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogEntryObjectMap,java.util.Map<java.util.Date, java.util.List<org.apache.roller.weblogger.pojos.WeblogEntry>>,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getWeblogEntryStringMap,java.util.Map<java.util.Date, java.lang.String>,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,java.util.List<org.apache.roller.weblogger.pojos.StatCount>,org.apache.roller.weblogger.pojos.Weblog;java.util.Date;java.util.Date;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getNextEntry,org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntry;java.lang.String;java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getPreviousEntry,org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntry;java.lang.String;java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,release,void,
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,applyCommentDefaultsToEntries,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getPopularTags,java.util.List<org.apache.roller.weblogger.pojos.TagStat>,org.apache.roller.weblogger.pojos.Weblog;java.util.Date;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getTags,java.util.List<org.apache.roller.weblogger.pojos.TagStat>,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getTagComboExists,boolean,java.util.List<java.lang.String>;org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,updateTagCount,void,java.lang.String;org.apache.roller.weblogger.pojos.Weblog;int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getHitCount,org.apache.roller.weblogger.pojos.WeblogHitCount,java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getHitCountByWeblog,org.apache.roller.weblogger.pojos.WeblogHitCount,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getHotWeblogs,java.util.List<org.apache.roller.weblogger.pojos.WeblogHitCount>,int;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,setFirstMax,void,Query;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getStartDateNow,java.util.Date,int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,saveHitCount,void,org.apache.roller.weblogger.pojos.WeblogHitCount
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,removeHitCount,void,org.apache.roller.weblogger.pojos.WeblogHitCount
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,incrementHitCount,void,org.apache.roller.weblogger.pojos.Weblog;int
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,resetAllHitCounts,void,
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,resetHitCount,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getCommentCount,long,
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getCommentCount,long,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getEntryCount,long,
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,getEntryCount,long,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogEntryManagerImpl,appendConjuctionToWhereclause,java.lang.StringBuilder,java.lang.StringBuilder;java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWebloggerImpl,flush,void,
org.apache.roller.weblogger.business.jpa.JPAWebloggerImpl,release,void,
org.apache.roller.weblogger.business.jpa.JPAWebloggerImpl,shutdown,void,
org.apache.roller.weblogger.business.jpa.JPAWebloggerModule,configure,void,Binder
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,release,void,
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,saveWeblog,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,removeWeblog,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,removeWeblogContents,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,updateTagAggregates,void,java.util.List<org.apache.roller.weblogger.pojos.TagStat>
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,saveTemplate,void,org.apache.roller.weblogger.pojos.WeblogTemplate
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,saveTemplateRendition,void,org.apache.roller.weblogger.pojos.CustomTemplateRendition
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,removeTemplate,void,org.apache.roller.weblogger.pojos.WeblogTemplate
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,addWeblog,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,addWeblogContents,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblog,org.apache.roller.weblogger.pojos.Weblog,java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblogByHandle,org.apache.roller.weblogger.pojos.Weblog,java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblogByHandle,org.apache.roller.weblogger.pojos.Weblog,java.lang.String;java.lang.Boolean
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblogs,java.util.List<org.apache.roller.weblogger.pojos.Weblog>,java.lang.Boolean;java.lang.Boolean;java.util.Date;java.util.Date;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getUserWeblogs,java.util.List<org.apache.roller.weblogger.pojos.Weblog>,org.apache.roller.weblogger.pojos.User;boolean
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblogUsers,java.util.List<org.apache.roller.weblogger.pojos.User>,org.apache.roller.weblogger.pojos.Weblog;boolean
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getTemplate,org.apache.roller.weblogger.pojos.WeblogTemplate,java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getTemplateByLink,org.apache.roller.weblogger.pojos.WeblogTemplate,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getTemplateByAction,org.apache.roller.weblogger.pojos.WeblogTemplate,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.ThemeTemplate.ComponentType
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getTemplateByName,org.apache.roller.weblogger.pojos.WeblogTemplate,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getTemplates,java.util.List<org.apache.roller.weblogger.pojos.WeblogTemplate>,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblogHandleLetterMap,java.util.Map<java.lang.String, java.lang.Long>,
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblogsByLetter,java.util.List<org.apache.roller.weblogger.pojos.Weblog>,char;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getMostCommentedWeblogs,java.util.List<org.apache.roller.weblogger.pojos.StatCount>,java.util.Date;java.util.Date;int;int
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,getWeblogCount,long,
org.apache.roller.weblogger.business.jpa.JPAWeblogManagerImpl,isAlphanumeric,boolean,java.lang.String
org.apache.roller.weblogger.business.MailProvider,getSession,Session,
org.apache.roller.weblogger.business.MailProvider,getTransport,Transport,
org.apache.roller.weblogger.business.MediaFileManager,initialize,void,
org.apache.roller.weblogger.business.MediaFileManager,release,void,
org.apache.roller.weblogger.business.MediaFileManager,createMediaFile,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.MediaFile;org.apache.roller.weblogger.util.RollerMessages
org.apache.roller.weblogger.business.MediaFileManager,createThemeMediaFile,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.MediaFile;org.apache.roller.weblogger.util.RollerMessages
org.apache.roller.weblogger.business.MediaFileManager,updateMediaFile,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.MediaFile
org.apache.roller.weblogger.business.MediaFileManager,updateMediaFile,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.MediaFile;java.io.InputStream
org.apache.roller.weblogger.business.MediaFileManager,getMediaFile,org.apache.roller.weblogger.pojos.MediaFile,java.lang.String
org.apache.roller.weblogger.business.MediaFileManager,getMediaFile,org.apache.roller.weblogger.pojos.MediaFile,java.lang.String;boolean
org.apache.roller.weblogger.business.MediaFileManager,removeMediaFile,void,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.MediaFile
org.apache.roller.weblogger.business.MediaFileManager,searchMediaFiles,java.util.List<org.apache.roller.weblogger.pojos.MediaFile>,org.apache.roller.weblogger.pojos.Weblog;org.apache.roller.weblogger.pojos.MediaFileFilter
org.apache.roller.weblogger.business.MediaFileManager,createDefaultMediaFileDirectory,org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.MediaFileManager,createMediaFileDirectory,void,org.apache.roller.weblogger.pojos.MediaFileDirectory
org.apache.roller.weblogger.business.MediaFileManager,createMediaFileDirectory,org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.MediaFileManager,getMediaFileDirectory,org.apache.roller.weblogger.pojos.MediaFileDirectory,java.lang.String
org.apache.roller.weblogger.business.MediaFileManager,getMediaFileDirectoryByName,org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.MediaFileManager,getMediaFileByPath,org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.MediaFileManager,getMediaFileByOriginalPath,org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.Weblog;java.lang.String
org.apache.roller.weblogger.business.MediaFileManager,getMediaFileDirectories,java.util.List<org.apache.roller.weblogger.pojos.MediaFileDirectory>,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.MediaFileManager,getDefaultMediaFileDirectory,org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.MediaFileManager,moveMediaFiles,void,java.util.Collection<org.apache.roller.weblogger.pojos.MediaFile>;org.apache.roller.weblogger.pojos.MediaFileDirectory
org.apache.roller.weblogger.business.MediaFileManager,moveMediaFile,void,org.apache.roller.weblogger.pojos.MediaFile;org.apache.roller.weblogger.pojos.MediaFileDirectory
org.apache.roller.weblogger.business.MediaFileManager,fetchRecentPublicMediaFiles,java.util.List<org.apache.roller.weblogger.pojos.MediaFile>,int
org.apache.roller.weblogger.business.MediaFileManager,removeAllFiles,void,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.MediaFileManager,removeMediaFileDirectory,void,org.apache.roller.weblogger.pojos.MediaFileDirectory
org.apache.roller.weblogger.business.MediaFileManager,removeMediaFileTag,void,java.lang.String;org.apache.roller.weblogger.pojos.MediaFile
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getPreviewURLStrategy,org.apache.roller.weblogger.business.URLStrategy,java.lang.String
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogEntryURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getMediaFileURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getMediaFileThumbnailURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogCommentsURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogCommentURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;java.lang.String;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogCollectionURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;java.lang.String;java.util.List<java.lang.String>;int;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogPageURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.util.List<java.lang.String>;int;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogFeedURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.lang.String;java.util.List<java.lang.String>;boolean;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogSearchURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;java.lang.String;java.lang.String;int;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogResourceURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;java.lang.String;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogRsdURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;boolean
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogTagsJsonURL,java.lang.String,org.apache.roller.weblogger.pojos.Weblog;boolean;int
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogSearchFeedURLTemplate,java.lang.String,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getWeblogSearchPageURLTemplate,java.lang.String,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getOpenSearchSiteURL,java.lang.String,
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getOpenSearchWeblogURL,java.lang.String,java.lang.String
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getOAuthRequestTokenURL,java.lang.String,
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getOAuthAuthorizationURL,java.lang.String,
org.apache.roller.weblogger.business.MultiWeblogURLStrategy,getOAuthAccessTokenURL,java.lang.String,
org.apache.roller.weblogger.business.OAuthManager,getServiceProvider,OAuthServiceProvider,
org.apache.roller.weblogger.business.OAuthManager,getValidator,OAuthValidator,
org.apache.roller.weblogger.business.OAuthManager,getConsumer,OAuthConsumer,
org.apache.roller.weblogger.business.OAuthManager,getConsumerByUsername,OAuthConsumer,java.lang.String
org.apache.roller.weblogger.business.OAuthManager,getConsumer,OAuthConsumer,OAuthMessage
org.apache.roller.weblogger.business.OAuthManager,addConsumer,OAuthConsumer,java.lang.String
org.apache.roller.weblogger.business.OAuthManager,addConsumer,OAuthConsumer,java.lang.String;java.lang.String
org.apache.roller.weblogger.business.OAuthManager,getAccessor,OAuthAccessor,OAuthMessage
org.apache.roller.weblogger.business.OAuthManager,markAsAuthorized,void,OAuthAccessor;java.lang.String
org.apache.roller.weblogger.business.OAuthManager,generateRequestToken,void,OAuthAccessor
org.apache.roller.weblogger.business.OAuthManager,generateAccessToken,void,OAuthAccessor
org.apache.roller.weblogger.business.pings.AutoPingManager,saveAutoPing,void,org.apache.roller.weblogger.pojos.AutoPing
org.apache.roller.weblogger.business.pings.AutoPingManager,removeAutoPing,void,org.apache.roller.weblogger.pojos.AutoPing
org.apache.roller.weblogger.business.pings.AutoPingManager,removeAutoPing,void,org.apache.roller.weblogger.pojos.PingTarget;org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.pings.AutoPingManager,removeAutoPings,void,java.util.Collection<org.apache.roller.weblogger.pojos.AutoPing>
org.apache.roller.weblogger.business.pings.AutoPingManager,removeAllAutoPings,void,
org.apache.roller.weblogger.business.pings.AutoPingManager,getAutoPing,org.apache.roller.weblogger.pojos.AutoPing,java.lang.String
org.apache.roller.weblogger.business.pings.AutoPingManager,getAutoPingsByWebsite,java.util.List<org.apache.roller.weblogger.pojos.AutoPing>,org.apache.roller.weblogger.pojos.Weblog
org.apache.roller.weblogger.business.pings.AutoPingManager,getAutoPingsByTarget,java.util.List<org.apache.roller.weblogger.pojos.AutoPing>,org.apache.roller.weblogger.pojos.PingTarget
org.apache.roller.weblogger.business.pings.AutoPingManager,getApplicableAutoPings,java.util.List<org.apache.roller.weblogger.pojos.AutoPing>,org.apache.roller.weblogger.pojos.WeblogEntry
org.apache.roller.weblogger.business.pings.AutoPingManager,queueApplicableAutoPings,void,org.apache.roller.weblogger.pojos.WeblogEntry
org.apache.roller.weblogger.business.pings.AutoPingManager,release,void,
org.apache.roller.weblogger.business.pings.PingQueueManager,addQueueEntry,void,org.apache.roller.weblogger.pojos.AutoPing
org.apache.roller.weblogger.business.pings.PingQueueManager,saveQueueEntry,void,org.apache.roller.weblogger.pojos.PingQueueEntry
org.apache.roller.weblogger.business.pings.PingQueueManager,removeQueueEntry,void,org.apache.roller.weblogger.pojos.PingQueueEntry
org.apache.roller.weblogger.business.pings.PingQueueManager,getQueueEntry,org.apache.roller.weblogger.pojos.PingQueueEntry,java.lang.String
org.apache.roller.weblogger.business.pings.PingQueueManager,getAllQueueEntries,java.util.List<org.apache.roller.weblogger.pojos.PingQueueEntry>,
org.apache.roller.weblogger.business.pings.PingQueueManager,release,void,
org.apache.roller.weblogger.business.pings.PingQueueProcessor,getInstance,org.apache.roller.weblogger.business.pings.PingQueueProcessor,
org.apache.roller.weblogger.business.pings.PingQueueProcessor,init,void,
org.apache.roller.weblogger.business.pings.PingQueueProcessor,processQueue,void,
org.apache.roller.weblogger.business.pings.PingQueueProcessor,processQueueEntry,void,org.apache.roller.weblogger.pojos.PingQueueEntry
org.apache.roller.weblogger.business.pings.PingQueueProcessor,handlePingError,void,org.apache.roller.weblogger.pojos.PingQueueEntry;java.lang.Exception
org.apache.roller.weblogger.business.pings.PingQueueTask,getClientId,java.lang.String,
org.apache.roller.weblogger.business.pings.PingQueueTask,getStartTime,java.util.Date,java.util.Date
org.apache.roller.weblogger.business.pings.PingQueueTask,getStartTimeDesc,java.lang.String,
org.apache.roller.weblogger.business.pings.PingQueueTask,getInterval,int,
org.apache.roller.weblogger.business.pings.PingQueueTask,getLeaseTime,int,
org.apache.roller.weblogger.business.pings.PingQueueTask,init,void,
org.apache.roller.weblogger.business.pings.PingQueueTask,init,void,java.lang.String
org.apache.roller.weblogger.business.pings.PingQueueTask,runTask,void,
org.apache.roller.weblogger.business.pings.PingQueueTask,main,void,java.lang.String[]
org.apache.roller.weblogger.business.pings.PingTargetManager,savePingTarget,void,org.apache.roller.weblogger.pojos.PingTarget
org.apache.roller.weblogger.business.pings.PingTargetManager,removePingTarget,void,org.apache.roller.weblogger.pojos.PingTarget
org.apache.roller.weblogger.business.pings.PingTargetManager,getPingTarget,org.apache.roller.weblogger.pojos.PingTarget,java.lang.String
org.apache.roller.weblogger.business.pings.PingTargetManager,getCommonPingTargets,java.util.List<org.apache.roller.weblogger.pojos.PingTarget>,
org.apache.roller.weblogger.business.pings.PingTargetManager,targetNameExists,boolean,java.lang.String
org.apache.roller.weblogger.business.pings.PingTargetManager,isUrlWellFormed,boolean,java.lang.String
org.apache.roller.weblogger.business.pings.PingTargetManager,isHostnameKnown,boolean,java.lang.String
org.apache.roller.weblogger.business.pings.PingTargetManager,release,void,
org.apache.roller.weblogger.business.pings.WeblogUpdatePinger,isError,boolean,
org.apache.roller.weblogger.business.pings.WeblogUpdatePinger,setError,void,boolean
org.apache.roller.weblogger.business.pings.WeblogUpdatePinger,getMessage,java.lang.String,
org.apache.roller.weblogger.business.pings.WeblogUpdatePinger,setMessage,void,java.lang.String
