class,method,returnType,parameters
com.ibm.websphere.samples.pbw.war.LoginInfo,setPassword,void,java.lang.String
com.ibm.websphere.samples.pbw.war.MailAction,sendConfirmationMessage,void,com.ibm.websphere.samples.pbw.jpa.Customer;java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShippingMethodName,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShippingMethodName,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShippingMethods,java.lang.String[],
com.ibm.websphere.samples.pbw.war.OrderInfo,getShippingMethodCount,int,
com.ibm.websphere.samples.pbw.war.OrderInfo,initLists,void,
com.ibm.websphere.samples.pbw.war.OrderInfo,getID,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setID,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getBillName,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setBillName,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getBillAddr1,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setBillAddr1,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getBillAddr2,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setBillAddr2,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getBillCity,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setBillCity,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getBillState,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setBillState,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getBillZip,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setBillZip,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getBillPhone,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setBillPhone,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShipName,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipName,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShipAddr1,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipAddr1,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShipAddr2,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipAddr2,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShipCity,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipCity,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShipState,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipState,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShipZip,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipZip,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShipPhone,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipPhone,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getShippingMethod,int,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShippingMethod,void,int
com.ibm.websphere.samples.pbw.war.OrderInfo,getCardholderName,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setCardholderName,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getCardName,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setCardName,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getCardNum,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setCardNum,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getCardExpMonth,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setCardExpMonth,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getCardExpYear,java.lang.String,
com.ibm.websphere.samples.pbw.war.OrderInfo,setCardExpYear,void,java.lang.String
com.ibm.websphere.samples.pbw.war.OrderInfo,getCardExpYears,java.lang.String[],
com.ibm.websphere.samples.pbw.war.OrderInfo,setCardExpYears,void,java.lang.String[]
com.ibm.websphere.samples.pbw.war.OrderInfo,isShipisbill,boolean,
com.ibm.websphere.samples.pbw.war.OrderInfo,setShipisbill,void,boolean
com.ibm.websphere.samples.pbw.war.Populate,addImage,void,java.lang.String;java.lang.String;com.ibm.websphere.samples.pbw.bean.CatalogMgr
com.ibm.websphere.samples.pbw.war.Populate,doPopulate,void,
com.ibm.websphere.samples.pbw.war.ProductBean,getCategoryName,java.lang.String,
com.ibm.websphere.samples.pbw.war.ProductBean,getInventory,com.ibm.websphere.samples.pbw.jpa.Inventory,
com.ibm.websphere.samples.pbw.war.ProductBean,getMenuString,java.lang.String,
com.ibm.websphere.samples.pbw.war.ProductBean,getPrice,java.lang.String,
com.ibm.websphere.samples.pbw.war.ProductBean,getQuantity,int,
com.ibm.websphere.samples.pbw.war.ProductBean,setQuantity,void,int
com.ibm.websphere.samples.pbw.war.ShoppingBean,performAddToCart,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingBean,performCart,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingBean,performProductDetail,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingBean,performRecalculate,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingBean,performShopping,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingBean,getCartItems,java.util.Collection<com.ibm.websphere.samples.pbw.war.ShoppingItem>,
com.ibm.websphere.samples.pbw.war.ShoppingBean,getProduct,com.ibm.websphere.samples.pbw.war.ProductBean,
com.ibm.websphere.samples.pbw.war.ShoppingBean,getProducts,java.util.Collection<com.ibm.websphere.samples.pbw.war.ProductBean>,
com.ibm.websphere.samples.pbw.war.ShoppingBean,getShippingCostString,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingBean,getShippingCost,float,
com.ibm.websphere.samples.pbw.war.ShoppingBean,setShippingCost,void,float
com.ibm.websphere.samples.pbw.war.ShoppingBean,getTotalCost,float,
com.ibm.websphere.samples.pbw.war.ShoppingBean,getTotalCostString,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingBean,getCart,com.ibm.websphere.samples.pbw.bean.ShoppingCartBean,
com.ibm.websphere.samples.pbw.war.ShoppingBean,wrapInventoryItems,java.util.ArrayList<com.ibm.websphere.samples.pbw.war.ShoppingItem>,java.util.Collection<com.ibm.websphere.samples.pbw.jpa.Inventory>
com.ibm.websphere.samples.pbw.war.ShoppingItem,getSubtotalPrice,float,
com.ibm.websphere.samples.pbw.war.ShoppingItem,equals,boolean,java.lang.Object
com.ibm.websphere.samples.pbw.war.ShoppingItem,hashCode,int,
com.ibm.websphere.samples.pbw.war.ShoppingItem,toString,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,increaseInventory,void,int
com.ibm.websphere.samples.pbw.war.ShoppingItem,getCategory,int,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setCategory,void,int
com.ibm.websphere.samples.pbw.war.ShoppingItem,getCost,float,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setCost,void,float
com.ibm.websphere.samples.pbw.war.ShoppingItem,getDescription,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setDescription,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,getHeading,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setHeading,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,getImage,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setImage,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,getName,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setName,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,getNotes,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setNotes,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,getPkginfo,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setPkginfo,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,getPrice,float,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setPrice,void,float
com.ibm.websphere.samples.pbw.war.ShoppingItem,getQuantity,int,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setQuantity,void,int
com.ibm.websphere.samples.pbw.war.ShoppingItem,getMaxThreshold,int,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setMaxThreshold,void,int
com.ibm.websphere.samples.pbw.war.ShoppingItem,getMinThreshold,int,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setMinThreshold,void,int
com.ibm.websphere.samples.pbw.war.ShoppingItem,getInventoryId,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setInventoryId,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,getID,java.lang.String,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setID,void,java.lang.String
com.ibm.websphere.samples.pbw.war.ShoppingItem,isPublic,boolean,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setIsPublic,void,boolean
com.ibm.websphere.samples.pbw.war.ShoppingItem,setPrivacy,void,boolean
com.ibm.websphere.samples.pbw.war.ShoppingItem,getImgbytes,byte[],
com.ibm.websphere.samples.pbw.war.ShoppingItem,setImgbytes,void,byte[]
com.ibm.websphere.samples.pbw.war.ShoppingItem,getBackOrder,com.ibm.websphere.samples.pbw.jpa.BackOrder,
com.ibm.websphere.samples.pbw.war.ShoppingItem,setBackOrder,void,com.ibm.websphere.samples.pbw.jpa.BackOrder
com.ibm.websphere.samples.pbw.war.ValidatePasswords,validate,void,FacesContext;UIComponent;java.lang.Object
com.ibm.websphere.samples.pbw.war.ValidatorUtils,addErrorMessage,void,FacesContext;java.lang.String
com.ibm.websphere.samples.pbw.war.ValidatorUtils,addErrorMessage,void,FacesContext;UIComponent
